lat,lon,alt,date,device,os,version
40.7338867188,-73.9588012695,21.375,2012-05-20 20:50:08,"iPhone3,3",5.1.1,1.0
40.7383308411,-73.9723892212,21.4563312531,2012-05-21 01:21:04,"iPhone3,3",5.1.1,1.0
40.7351226807,-73.9604110718,24,2012-05-21 01:25:20,"iPhone3,3",5.1.1,1.0
40.7334518433,-73.987991333,21.0359268188,2012-05-21 12:52:16,"iPhone3,3",5.1.1,1.0
40.7294578552,-73.9934387207,44.6666679382,2012-05-21 13:02:56,"iPhone3,3",5.1.1,1.0
40.73828125,-73.9780349731,58.6049118042,2012-05-21 19:14:08,"iPhone3,3",5.1.1,1.0
40.7338981628,-73.9588165283,21.3333339691,2012-05-21 19:22:40,"iPhone3,3",5.1.1,1.0
40.7372665405,-73.9764556885,21.1666469574,2012-05-21 23:02:24,"iPhone3,3",5.1.1,1.0
40.7338943481,-73.9588012695,21.3333339691,2012-05-21 23:21:36,"iPhone3,3",5.1.1,1.0
40.7379837036,-73.9723739624,24,2012-05-21 23:42:56,"iPhone3,3",5.1.1,1.0
40.7338867188,-73.9588165283,21.1664657593,2012-05-21 23:51:28,"iPhone3,3",5.1.1,1.0
40.7367744446,-73.9716415405,20.7524642944,2012-05-22 00:53:20,"iPhone3,3",5.1.1,1.0
40.733959198,-73.9589157104,21.0485363007,2012-05-22 01:25:20,"iPhone3,3",5.1.1,1.0
40.7393913269,-73.9709472656,20.6000003815,2012-05-22 15:25:52,"iPhone3,3",5.1.1,1.0
40.7338905334,-73.9588470459,21,2012-05-22 15:55:44,"iPhone3,3",5.1.1,1.0
40.7154960632,-73.9598388672,19.7498130798,2012-05-22 16:49:04,"iPhone3,3",5.1.1,1.0
40.6862220764,-73.9804382324,33,2012-05-22 16:55:28,"iPhone3,3",5.1.1,1.0
40.6813011169,-73.9772415161,29,2012-05-22 17:18:56,"iPhone3,3",5.1.1,1.0
40.7059631348,-73.9913101196,28.9706058502,2012-05-22 18:14:24,"iPhone3,3",5.1.1,1.0
40.7293739319,-73.9895553589,50.2126159668,2012-05-22 18:25:04,"iPhone3,3",5.1.1,1.0
40.7344779968,-73.990737915,46.4243431091,2012-05-22 18:37:52,"iPhone3,3",5.1.1,1.0
40.7337417603,-73.9763259888,44.8079719543,2012-05-22 19:01:20,"iPhone3,3",5.1.1,1.0
40.7315483093,-73.9519195557,25.0894832611,2012-05-22 19:05:36,"iPhone3,3",5.1.1,1.0
40.7406997681,-73.9669799805,24.6744861603,2012-05-22 19:12:00,"iPhone3,3",5.1.1,1.0
40.7339134216,-73.9588546753,21.4052066803,2012-05-22 19:16:16,"iPhone3,3",5.1.1,1.0
40.7248344421,-73.9089355469,17.9084663391,2012-05-22 20:30:56,"iPhone3,3",5.1.1,1.0
40.7273368835,-73.8916015625,17,2012-05-22 20:37:20,"iPhone3,3",5.1.1,1.0
40.7181472778,-73.8581161499,21.1175346375,2012-05-22 20:41:36,"iPhone3,3",5.1.1,1.0
40.6874427795,-73.8461151123,27,2012-05-22 20:52:16,"iPhone3,3",5.1.1,1.0
40.6718940735,-73.8390655518,12,2012-05-22 21:05:04,"iPhone3,3",5.1.1,1.0
40.6442947388,-73.785446167,18.7327270508,2012-05-22 21:22:08,"iPhone3,3",5.1.1,1.0
40.6428947449,-73.7740707397,0,2012-05-26 11:54:40,"iPhone3,3",5.1.1,1.0
40.6449317932,-73.7884368896,0,2012-05-26 12:11:44,"iPhone3,3",5.1.1,1.0
40.6436882019,-73.7827148438,34.4000015259,2012-05-26 12:18:08,"iPhone3,3",5.1.1,1.0
40.6821594238,-73.7924804688,23.8947296143,2012-05-26 13:24:16,"iPhone3,3",5.1.1,1.0
40.7012214661,-73.8140716553,23.8947296143,2012-05-26 13:37:04,"iPhone3,3",5.1.1,1.0
40.7144355774,-73.8332290649,23.8947296143,2012-05-26 13:45:36,"iPhone3,3",5.1.1,1.0
40.7270011902,-73.8513793945,23.8947296143,2012-05-26 14:00:32,"iPhone3,3",5.1.1,1.0
40.7285995483,-73.8871231079,23.8947296143,2012-05-26 14:13:20,"iPhone3,3",5.1.1,1.0
40.7318305969,-73.9557037354,25.1032047272,2012-05-26 14:17:36,"iPhone3,3",5.1.1,1.0
40.7374420166,-73.9730453491,21.1999988556,2012-05-26 14:43:12,"iPhone3,3",5.1.1,1.0
40.7338905334,-73.9587860107,20.8744945526,2012-05-26 14:49:36,"iPhone3,3",5.1.1,1.0
40.7245140076,-73.9512329102,19.637802124,2012-05-26 15:45:04,"iPhone3,3",5.1.1,1.0
40.7346496582,-73.9562988281,30.6824264526,2012-05-26 16:29:52,"iPhone3,3",5.1.1,1.0
40.7389030457,-73.9710464478,19.8044719696,2012-05-26 17:16:48,"iPhone3,3",5.1.1,1.0
40.733921051,-73.9588851929,21.0446491241,2012-05-26 17:27:28,"iPhone3,3",5.1.1,1.0
40.7364006042,-73.975982666,20.0000267029,2012-05-26 18:31:28,"iPhone3,3",5.1.1,1.0
40.7284660339,-73.9931564331,42.7773933411,2012-05-26 18:37:52,"iPhone3,3",5.1.1,1.0
40.7209510803,-73.9938201904,47.9104232788,2012-05-26 21:02:56,"iPhone3,3",5.1.1,1.0
40.7340545654,-73.958656311,38.1086807251,2012-05-26 21:20:00,"iPhone3,3",5.1.1,1.0
40.7243347168,-73.9836959839,20.2916069031,2012-05-26 21:30:40,"iPhone3,3",5.1.1,1.0
40.7339248657,-73.9591751099,40,2012-05-26 21:37:04,"iPhone3,3",5.1.1,1.0
40.741065979,-73.9664840698,21,2012-05-27 01:36:00,"iPhone3,3",5.1.1,1.0
40.7339782715,-73.9589080811,19.9266777039,2012-05-27 01:57:20,"iPhone3,3",5.1.1,1.0
40.7412528992,-73.9667053223,20.6771736145,2012-05-27 02:20:48,"iPhone3,3",5.1.1,1.0
40.7339744568,-73.9589309692,20.6202774048,2012-05-27 02:27:12,"iPhone3,3",5.1.1,1.0
40.7371101379,-73.9762954712,20.6666660309,2012-05-27 15:10:56,"iPhone3,3",5.1.1,1.0
40.7339096069,-73.9588241577,20.3999996185,2012-05-27 15:23:44,"iPhone3,3",5.1.1,1.0
40.7403526306,-73.9674530029,25,2012-05-27 16:00:00,"iPhone3,3",5.1.1,1.0
40.7339172363,-73.9588699341,21,2012-05-27 16:04:16,"iPhone3,3",5.1.1,1.0
40.737121582,-73.9763565063,20.9996051788,2012-05-27 18:48:32,"iPhone3,3",5.1.1,1.0
40.733997345,-73.959274292,19.3576488495,2012-05-27 18:52:48,"iPhone3,3",5.1.1,1.0
40.735206604,-73.9909820557,39.187297821,2012-05-27 20:28:48,"iPhone3,3",5.1.1,1.0
40.728805542,-73.9907302856,39,2012-05-27 21:00:48,"iPhone3,3",5.1.1,1.0
40.7290916443,-73.9990005493,91,2012-05-27 21:13:36,"iPhone3,3",5.1.1,1.0
40.7230796814,-73.998588562,38.1511993408,2012-05-27 23:51:28,"iPhone3,3",5.1.1,1.0
40.7271118164,-73.9952163696,42.900970459,2012-05-28 00:10:40,"iPhone3,3",5.1.1,1.0
40.7322807312,-73.9546356201,24.6666660309,2012-05-28 00:59:44,"iPhone3,3",5.1.1,1.0
40.7406539917,-73.9678268433,21.3233604431,2012-05-28 03:14:08,"iPhone3,3",5.1.1,1.0
40.7340087891,-73.9589767456,18.7777786255,2012-05-28 03:22:40,"iPhone3,3",5.1.1,1.0
40.7404785156,-73.9675979614,21.2410182953,2012-05-28 04:18:08,"iPhone3,3",5.1.1,1.0
40.7339172363,-73.9588699341,20.3999996185,2012-05-28 04:48:00,"iPhone3,3",5.1.1,1.0
40.740486145,-73.9676055908,20.7999992371,2012-05-28 06:06:56,"iPhone3,3",5.1.1,1.0
40.7339172363,-73.9588699341,20.3999996185,2012-05-28 06:41:04,"iPhone3,3",5.1.1,1.0
40.7406616211,-73.9678421021,31,2012-05-28 07:25:52,"iPhone3,3",5.1.1,1.0
40.7339096069,-73.9587936401,20.8888893127,2012-05-28 08:23:28,"iPhone3,3",5.1.1,1.0
40.7404975891,-73.9676208496,21.2222213745,2012-05-28 10:40:00,"iPhone3,3",5.1.1,1.0
40.7339248657,-73.9588623047,20.6666660309,2012-05-28 11:37:36,"iPhone3,3",5.1.1,1.0
40.7371902466,-73.9766845703,40,2012-05-28 11:58:56,"iPhone3,3",5.1.1,1.0
40.7338981628,-73.9588012695,21.1666660309,2012-05-28 12:22:24,"iPhone3,3",5.1.1,1.0
40.7405204773,-73.9676513672,20.6666660309,2012-05-28 14:32:32,"iPhone3,3",5.1.1,1.0
40.7310028076,-73.9496459961,-3,2012-05-28 14:38:56,"iPhone3,3",5.1.1,1.0
40.7158241272,-73.952293396,-22,2012-05-28 14:56:00,"iPhone3,3",5.1.1,1.0
40.6958770752,-73.9096450806,-22,2012-05-28 15:04:32,"iPhone3,3",5.1.1,1.0
40.6831550598,-73.9024124146,-22,2012-05-28 15:13:04,"iPhone3,3",5.1.1,1.0
40.6782989502,-73.8683776855,-22,2012-05-28 15:21:36,"iPhone3,3",5.1.1,1.0
40.6814575195,-73.8444061279,20.7477836609,2012-05-28 15:25:52,"iPhone3,3",5.1.1,1.0
40.6823692322,-73.8363647461,22.8225288391,2012-05-28 15:32:16,"iPhone3,3",5.1.1,1.0
40.6592102051,-73.8182754517,23.9066143036,2012-05-28 15:53:36,"iPhone3,3",5.1.1,1.0
40.6346817017,-73.7963180542,23.9066143036,2012-05-28 15:57:52,"iPhone3,3",5.1.1,1.0
40.5947875977,-73.8048019409,22,2012-05-28 16:17:04,"iPhone3,3",5.1.1,1.0
40.5853157043,-73.8205413818,14,2012-05-28 16:23:28,"iPhone3,3",5.1.1,1.0
40.6073684692,-73.8179244995,22,2012-05-28 19:41:52,"iPhone3,3",5.1.1,1.0
40.6476707458,-73.8372650146,8.17218589783,2012-05-28 19:56:48,"iPhone3,3",5.1.1,1.0
40.6769371033,-73.8768692017,8.17218589783,2012-05-28 20:07:28,"iPhone3,3",5.1.1,1.0
40.686580658,-73.9102935791,30,2012-05-28 20:39:28,"iPhone3,3",5.1.1,1.0
40.7351150513,-73.9615325928,26.1008434296,2012-05-28 20:56:32,"iPhone3,3",5.1.1,1.0
40.7341766357,-73.9911193848,50.5,2012-05-28 21:49:52,"iPhone3,3",5.1.1,1.0
40.7272071838,-73.991859436,57.0056533813,2012-05-29 00:23:28,"iPhone3,3",5.1.1,1.0
40.7311058044,-73.9882202148,36.6140403748,2012-05-29 02:54:56,"iPhone3,3",5.1.1,1.0
40.7322044373,-73.9560928345,45.995716095,2012-05-29 03:20:32,"iPhone3,3",5.1.1,1.0
40.7293395996,-73.9936294556,24.3333339691,2012-05-29 14:47:28,"iPhone3,3",5.1.1,1.0
40.72108078,-74.0005111694,40.952381134,2012-05-29 16:36:16,"iPhone3,3",5.1.1,1.0
40.7300987244,-73.9925003052,52.2822647095,2012-05-29 17:16:48,"iPhone3,3",5.1.1,1.0
40.7263946533,-74.0054626465,43.8113250732,2012-05-29 19:50:24,"iPhone3,3",5.1.1,1.0
40.729385376,-73.9980926514,44.6038475037,2012-05-29 20:16:00,"iPhone3,3",5.1.1,1.0
40.7306175232,-73.9922561646,45.6298027039,2012-05-29 21:34:56,"iPhone3,3",5.1.1,1.0
40.741569519,-73.9887924194,58.8095397949,2012-05-29 21:41:20,"iPhone3,3",5.1.1,1.0
40.7485198975,-73.9856948853,107,2012-05-29 21:52:00,"iPhone3,3",5.1.1,1.0
40.7323036194,-73.9549407959,24.5555553436,2012-05-29 22:53:52,"iPhone3,3",5.1.1,1.0
40.7390518188,-73.9704360962,25.4926509857,2012-05-30 00:21:20,"iPhone3,3",5.1.1,1.0
40.7339057922,-73.9588699341,20.8001976013,2012-05-30 00:51:12,"iPhone3,3",5.1.1,1.0
40.7340583801,-73.9910736084,52.4000015259,2012-05-30 13:20:00,"iPhone3,3",5.1.1,1.0
40.7295417786,-73.9937973022,43.7388534546,2012-05-30 14:24:00,"iPhone3,3",5.1.1,1.0
40.7287635803,-73.9781799316,45.8180656433,2012-05-30 15:00:16,"iPhone3,3",5.1.1,1.0
40.734375,-73.9638824463,45.9979286194,2012-05-30 15:13:04,"iPhone3,3",5.1.1,1.0
40.7343177795,-73.9563598633,19.4166660309,2012-05-30 16:53:20,"iPhone3,3",5.1.1,1.0
40.7293014526,-73.9803314209,11,2012-05-30 17:14:40,"iPhone3,3",5.1.1,1.0
40.7295379639,-73.9939041138,35.1462020874,2012-05-30 17:23:12,"iPhone3,3",5.1.1,1.0
40.7203407288,-74.013999939,45.7845611572,2012-05-30 20:41:36,"iPhone3,3",5.1.1,1.0
40.7275657654,-73.9970932007,43.251449585,2012-05-30 20:56:32,"iPhone3,3",5.1.1,1.0
40.7323875427,-73.9546737671,25.125,2012-05-31 03:41:52,"iPhone3,3",5.1.1,1.0
40.735874176,-73.9749221802,20.8415584564,2012-05-31 05:54:08,"iPhone3,3",5.1.1,1.0
40.7339172363,-73.9588470459,21.25,2012-05-31 06:24:00,"iPhone3,3",5.1.1,1.0
40.7379302979,-73.9699783325,20.6000003815,2012-05-31 08:51:12,"iPhone3,3",5.1.1,1.0
40.7339172363,-73.9588470459,21.25,2012-05-31 09:25:20,"iPhone3,3",5.1.1,1.0
40.7436332703,-73.973236084,21,2012-05-31 11:41:52,"iPhone3,3",5.1.1,1.0
40.7346839905,-73.9650344849,4,2012-05-31 11:56:48,"iPhone3,3",5.1.1,1.0
40.7339019775,-73.9588546753,20.4351444244,2012-05-31 12:30:56,"iPhone3,3",5.1.1,1.0
40.7331619263,-73.9872055054,40.5,2012-05-31 14:30:24,"iPhone3,3",5.1.1,1.0
40.7295227051,-73.9934082031,44.5485954285,2012-05-31 14:43:12,"iPhone3,3",5.1.1,1.0
40.7272567749,-74.0004577637,133.980377197,2012-05-31 17:08:16,"iPhone3,3",5.1.1,1.0
40.7213592529,-73.9886398315,36.4736824036,2012-05-31 17:25:20,"iPhone3,3",5.1.1,1.0
40.7287368774,-73.9981918335,39,2012-05-31 18:40:00,"iPhone3,3",5.1.1,1.0
40.7190170288,-73.9864730835,38.3498687744,2012-05-31 19:44:00,"iPhone3,3",5.1.1,1.0
40.7236862183,-73.9908294678,30.781829834,2012-05-31 20:20:16,"iPhone3,3",5.1.1,1.0
40.728729248,-73.9982147217,38.3615570068,2012-05-31 20:26:40,"iPhone3,3",5.1.1,1.0
40.7298583984,-73.9913330078,48.4980812073,2012-05-31 21:22:08,"iPhone3,3",5.1.1,1.0
40.7315826416,-73.9765472412,51.9450378418,2012-05-31 22:00:32,"iPhone3,3",5.1.1,1.0
40.7342796326,-73.9566574097,18.7000007629,2012-05-31 22:04:48,"iPhone3,3",5.1.1,1.0
40.7371711731,-73.9733734131,20.9482898712,2012-05-31 23:53:36,"iPhone3,3",5.1.1,1.0
40.7306060791,-73.9512481689,21.5446681976,2012-06-01 00:00:00,"iPhone3,3",5.1.1,1.0
40.6810455322,-73.9942398071,24,2012-06-01 00:44:48,"iPhone3,3",5.1.1,1.0
40.7322044373,-73.9563293457,24.7999992371,2012-06-01 04:30:56,"iPhone3,3",5.1.1,1.0
40.7371330261,-73.9732971191,20.4444198608,2012-06-01 05:30:40,"iPhone3,3",5.1.1,1.0
40.7343521118,-73.9607391357,24,2012-06-01 05:34:56,"iPhone3,3",5.1.1,1.0
40.7241973877,-73.9978561401,41.8333320618,2012-06-01 15:23:44,"iPhone3,3",5.1.1,1.0
40.7208175659,-74.003868103,28.5346698761,2012-06-01 16:19:12,"iPhone3,3",5.1.1,1.0
40.729839325,-73.9931411743,27.8088779449,2012-06-01 16:46:56,"iPhone3,3",5.1.1,1.0
40.723361969,-73.9741821289,45,2012-06-01 22:53:52,"iPhone3,3",5.1.1,1.0
40.718120575,-73.9481582642,21.7681980133,2012-06-01 23:00:16,"iPhone3,3",5.1.1,1.0
40.7322692871,-73.9550552368,23.571428299,2012-06-02 00:29:52,"iPhone3,3",5.1.1,1.0
40.7368621826,-73.9741592407,20.7498607635,2012-06-02 01:01:52,"iPhone3,3",5.1.1,1.0
40.7346534729,-73.9625091553,20.2426757812,2012-06-02 01:14:40,"iPhone3,3",5.1.1,1.0
40.7124595642,-73.9514541626,20.25,2012-06-02 17:06:08,"iPhone3,3",5.1.1,1.0
40.685218811,-73.9657516479,54,2012-06-02 17:12:32,"iPhone3,3",5.1.1,1.0
40.680305481,-73.9641723633,30.0105800629,2012-06-02 17:16:48,"iPhone3,3",5.1.1,1.0
40.6757011414,-73.9631729126,52,2012-06-02 18:54:56,"iPhone3,3",5.1.1,1.0
40.6694068909,-73.9767913818,55,2012-06-02 19:44:00,"iPhone3,3",5.1.1,1.0
40.6653823853,-73.9795303345,57.8181800842,2012-06-02 19:50:24,"iPhone3,3",5.1.1,1.0
40.6728897095,-73.9910583496,58.330871582,2012-06-02 20:43:44,"iPhone3,3",5.1.1,1.0
40.6654090881,-73.9795379639,57.8571434021,2012-06-02 21:11:28,"iPhone3,3",5.1.1,1.0
40.668838501,-73.9855270386,52.7954826355,2012-06-02 22:11:12,"iPhone3,3",5.1.1,1.0
40.6653938293,-73.9795303345,58,2012-06-03 00:04:16,"iPhone3,3",5.1.1,1.0
40.6754188538,-73.9961395264,57.6666679382,2012-06-03 02:03:44,"iPhone3,3",5.1.1,1.0
40.6669845581,-73.9822235107,58.0728683472,2012-06-03 02:18:40,"iPhone3,3",5.1.1,1.0
40.6941566467,-73.9778060913,57.2000007629,2012-06-03 04:18:08,"iPhone3,3",5.1.1,1.0
40.7401924133,-73.9654388428,57.2000007629,2012-06-03 04:26:40,"iPhone3,3",5.1.1,1.0
40.7339057922,-73.9588699341,20.5709571838,2012-06-03 04:41:36,"iPhone3,3",5.1.1,1.0
40.729434967,-73.9933547974,45.375,2012-06-03 13:58:24,"iPhone3,3",5.1.1,1.0
40.7345428467,-73.9779968262,45.025226593,2012-06-03 22:21:52,"iPhone3,3",5.1.1,1.0
40.7311019897,-73.9513931274,-1,2012-06-03 22:26:08,"iPhone3,3",5.1.1,1.0
40.7374992371,-73.9634246826,20.1164684296,2012-06-03 22:45:20,"iPhone3,3",5.1.1,1.0
40.7338905334,-73.9588394165,20.2573471069,2012-06-03 22:53:52,"iPhone3,3",5.1.1,1.0
40.7404594421,-73.9670028687,18.6719837189,2012-06-04 00:27:44,"iPhone3,3",5.1.1,1.0
40.7339935303,-73.9589538574,19.9905891418,2012-06-04 01:25:20,"iPhone3,3",5.1.1,1.0
40.7369270325,-73.9764785767,19.7360992432,2012-06-04 05:56:16,"iPhone3,3",5.1.1,1.0
40.7359199524,-73.9613494873,20.6580982208,2012-06-04 06:13:20,"iPhone3,3",5.1.1,1.0
40.7370681763,-73.9738845825,21,2012-06-04 08:23:28,"iPhone3,3",5.1.1,1.0
40.7363395691,-73.9618301392,-18,2012-06-04 08:38:24,"iPhone3,3",5.1.1,1.0
40.7341270447,-73.9799880981,21,2012-06-04 12:28:48,"iPhone3,3",5.1.1,1.0
40.7291641235,-73.9934310913,47.7014083862,2012-06-04 12:41:36,"iPhone3,3",5.1.1,1.0
40.7181587219,-74.0031433105,50.0725631714,2012-06-04 21:09:20,"iPhone3,3",5.1.1,1.0
40.7296905518,-73.9941482544,50.0810165405,2012-06-04 21:56:16,"iPhone3,3",5.1.1,1.0
40.7323188782,-73.9546432495,24.75,2012-06-05 04:01:04,"iPhone3,3",5.1.1,1.0
40.7374229431,-73.9739151001,24.5448932648,2012-06-05 04:13:52,"iPhone3,3",5.1.1,1.0
40.7346115112,-73.9622039795,20.1154613495,2012-06-05 04:30:56,"iPhone3,3",5.1.1,1.0
40.7345199585,-73.9907989502,26.974363327,2012-06-05 14:17:36,"iPhone3,3",5.1.1,1.0
40.7294845581,-73.9928741455,44.1939277649,2012-06-05 15:04:32,"iPhone3,3",5.1.1,1.0
40.7286605835,-73.977973938,44.0854682922,2012-06-05 16:19:12,"iPhone3,3",5.1.1,1.0
40.7339324951,-73.9588546753,21.3999996185,2012-06-05 16:34:08,"iPhone3,3",5.1.1,1.0
40.7339363098,-73.9588546753,20.8333339691,2012-06-05 18:57:04,"iPhone3,3",5.1.1,1.0
40.7331848145,-73.9911956787,49.6666679382,2012-06-06 13:13:36,"iPhone3,3",5.1.1,1.1
40.7293663025,-73.997215271,37.9166679382,2012-06-06 14:30:24,"iPhone3,3",5.1.1,1.1
40.7291526794,-73.9978790283,35.9718894958,2012-06-06 15:23:44,"iPhone3,3",5.1.1,1.1
40.7294235229,-73.946472168,45.1409187317,2012-06-07 03:26:56,"iPhone3,3",5.1.1,1.1
40.7391395569,-73.966545105,8,2012-06-07 03:35:28,"iPhone3,3",5.1.1,1.1
40.7340621948,-73.9588775635,19.3333320618,2012-06-07 03:39:44,"iPhone3,3",5.1.1,1.1
40.7361946106,-73.9733276367,21.25,2012-06-07 16:34:08,"iPhone3,3",5.1.1,1.1
40.7339019775,-73.9588546753,22,2012-06-07 16:53:20,"iPhone3,3",5.1.1,1.1
40.7303085327,-73.9769821167,24,2012-06-07 23:21:36,"iPhone3,3",5.1.1,1.1
40.732334137,-73.9546585083,29.8045635223,2012-06-08 03:14:08,"iPhone3,3",5.1.1,1.1
40.7378349304,-73.9654312134,21,2012-06-08 07:28:00,"iPhone3,3",5.1.1,1.1
40.7338790894,-73.9588394165,20.7142848969,2012-06-08 08:04:16,"iPhone3,3",5.1.1,1.1
40.7363243103,-73.9741744995,20.6666660309,2012-06-08 13:32:48,"iPhone3,3",5.1.1,1.1
40.7339019775,-73.9588241577,20.8092041016,2012-06-08 13:45:36,"iPhone3,3",5.1.1,1.1
40.7297096252,-73.9933242798,48.2222213745,2012-06-08 14:21:52,"iPhone3,3",5.1.1,1.1
40.7304496765,-73.9740142822,47.5674629211,2012-06-09 02:48:32,"iPhone3,3",5.1.1,1.1
40.7339668274,-73.9589157104,21.3474197388,2012-06-09 02:57:04,"iPhone3,3",5.1.1,1.1
40.764957428,-73.9761199951,20.7171897888,2012-06-09 16:04:16,"iPhone3,3",5.1.1,1.1
40.772190094,-73.9829330444,70.4923706055,2012-06-09 16:12:48,"iPhone3,3",5.1.1,1.1
40.7751464844,-73.9822692871,74.375,2012-06-09 18:42:08,"iPhone3,3",5.1.1,1.1
40.7687797546,-73.9819793701,66.5714263916,2012-06-09 19:39:44,"iPhone3,3",5.1.1,1.1
40.7550125122,-73.9711074829,73,2012-06-09 20:09:36,"iPhone3,3",5.1.1,1.1
40.7383499146,-73.96534729,24.6130046844,2012-06-09 20:16:00,"iPhone3,3",5.1.1,1.1
40.7338790894,-73.9587631226,21.2105941772,2012-06-09 20:26:40,"iPhone3,3",5.1.1,1.1
40.7293624878,-73.9934463501,28.5765800476,2013-04-30 19:52:32,"iPhone3,3",6.1.3,1.1
40.687412262,-73.978263855,31,2013-04-30 22:47:28,"iPhone3,3",6.1.3,1.1
40.7321014404,-73.9546203613,23,2013-05-01 02:42:08,"iPhone3,3",6.1.3,1.1
40.7352294922,-73.9739532471,18.061164856,2013-05-01 03:05:36,"iPhone3,3",6.1.3,1.1
40.7339172363,-73.9588851929,23,2013-05-01 03:18:24,"iPhone3,3",6.1.3,1.1
40.7357559204,-73.9756088257,23,2013-05-01 04:43:44,"iPhone3,3",6.1.3,1.1
40.733921051,-73.9588394165,26,2013-05-01 04:54:24,"iPhone3,3",6.1.3,1.1
40.7288360596,-73.9861755371,19.9568977356,2013-05-01 15:55:44,"iPhone3,3",6.1.3,1.1
40.7297096252,-73.9935302734,29.9534358978,2013-05-01 16:06:24,"iPhone3,3",6.1.3,1.1
40.7340812683,-73.9909820557,25.0068244934,2013-05-02 03:29:04,"iPhone3,3",6.1.3,1.1
40.7321548462,-73.9546966553,23,2013-05-02 03:56:48,"iPhone3,3",6.1.3,1.1
40.7362251282,-73.984664917,19.2833137512,2013-05-02 14:51:44,"iPhone3,3",6.1.3,1.1
40.7297782898,-73.9935073853,29.3163871765,2013-05-02 14:58:08,"iPhone3,3",6.1.3,1.1
40.7252426147,-73.9921188354,23,2013-05-02 23:19:28,"iPhone3,3",6.1.3,1.1
40.7297134399,-73.9901657104,27.518081665,2013-05-03 03:03:28,"iPhone3,3",6.1.3,1.1
40.7323265076,-73.9549560547,23,2013-05-03 03:41:52,"iPhone3,3",6.1.3,1.1
40.7363739014,-73.9708786011,54,2013-05-03 07:47:12,"iPhone3,3",6.1.3,1.1
40.7338371277,-73.9589080811,14.5610761642,2013-05-03 08:02:08,"iPhone3,3",6.1.3,1.1
40.7360954285,-73.9859085083,18.3735904694,2013-05-03 15:02:24,"iPhone3,3",6.1.3,1.1
40.7294654846,-73.9934234619,32.4668235779,2013-05-03 15:10:56,"iPhone3,3",6.1.3,1.1
40.7341308594,-73.9909439087,33.2475700378,2013-05-03 20:16:00,"iPhone3,3",6.1.3,1.1
40.7323112488,-73.9552764893,23,2013-05-03 20:37:20,"iPhone3,3",6.1.3,1.1
40.7338485718,-73.9587631226,13.5747346878,2013-05-03 23:00:16,"iPhone3,3",6.1.3,1.1
40.7368049622,-73.9761199951,12,2013-05-04 15:13:04,"iPhone3,3",6.1.3,1.1
40.7338867188,-73.9587554932,14.7528944016,2013-05-04 15:32:16,"iPhone3,3",6.1.3,1.1
40.7368736267,-73.9767837524,13.4342603683,2013-05-04 22:19:44,"iPhone3,3",6.1.3,1.1
40.7339172363,-73.9589157104,12.7228908539,2013-05-04 22:34:40,"iPhone3,3",6.1.3,1.1
40.7438201904,-73.9732513428,29,2013-05-05 14:13:20,"iPhone3,3",6.1.3,1.1
40.7342033386,-73.9605712891,10.9053421021,2013-05-05 14:28:16,"iPhone3,3",6.1.3,1.1
40.7368583679,-73.9764709473,11.0148744583,2013-05-05 23:49:20,"iPhone3,3",6.1.3,1.1
40.7375297546,-73.9642028809,13.57289505,2013-05-06 00:08:32,"iPhone3,3",6.1.3,1.1
40.7340240479,-73.9591522217,15.4726028442,2013-05-06 00:25:36,"iPhone3,3",6.1.3,1.1
40.7369651794,-73.9771118164,9,2013-05-06 13:49:52,"iPhone3,3",6.1.3,1.1
40.7339096069,-73.9588088989,10.7152290344,2013-05-06 14:04:48,"iPhone3,3",6.1.3,1.1
40.7168960571,-73.9485321045,20.7816963196,2013-05-06 14:53:52,"iPhone3,3",6.1.3,1.1
40.7290649414,-73.9558792114,23.5207672119,2013-05-06 15:04:32,"iPhone3,3",6.1.3,1.1
40.729183197,-73.9933624268,30.6987876892,2013-05-06 15:10:56,"iPhone3,3",6.1.3,1.1
40.7340011597,-73.9915161133,30.9458503723,2013-05-06 16:00:00,"iPhone3,3",6.1.3,1.1
40.7295188904,-73.9933929443,30.3221912384,2013-05-06 16:40:32,"iPhone3,3",6.1.3,1.1
40.7343788147,-73.9909133911,34.2184448242,2013-05-07 02:20:48,"iPhone3,3",6.1.3,1.1
40.7323265076,-73.9545898438,23,2013-05-07 02:50:40,"iPhone3,3",6.1.3,1.1
40.7401275635,-73.9680252075,11.2834243774,2013-05-07 03:24:48,"iPhone3,3",6.1.3,1.1
40.7340126038,-73.9588546753,12.6592674255,2013-05-07 04:16:00,"iPhone3,3",6.1.3,1.1
40.7351264954,-73.9909973145,25.5860919952,2013-05-07 14:09:04,"iPhone3,3",6.1.3,1.1
40.7303199768,-73.9926834106,33.0107460022,2013-05-07 14:19:44,"iPhone3,3",6.1.3,1.1
40.7322502136,-73.9547271729,23,2013-05-08 02:59:12,"iPhone3,3",6.1.3,1.1
40.7425804138,-73.9717025757,35,2013-05-08 04:26:40,"iPhone3,3",6.1.3,1.1
40.7339172363,-73.9589004517,29,2013-05-08 04:37:20,"iPhone3,3",6.1.3,1.1
40.7294006348,-73.9935073853,33.055721283,2013-05-08 14:49:36,"iPhone3,3",6.1.3,1.1
40.7432518005,-73.9874267578,29.4285144806,2013-05-08 22:13:20,"iPhone3,3",6.1.3,1.1
