NVE CORPORATION,224475,NSF
PACIFIC INTEGRATED ENERGY  INC.,150000,NSF
POLYTECHNIC INSTITUTE OF NEW YORK UNIVERSITY,20000,NSF
SCRIPPS RESEARCH INSTITUTE  THE,637564,NSF
WOODS HOLE OCEANOGRAPHIC INSTITUTION,492720,NSF
CENTRAL STATE UNIVERSITY,390969,NSF
NANO3D SYSTEMS  LLC,150000,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,89970,NSF
CP INSTRUMENTS  LLC,149252,NSF
NEXTECH MATERIALS  LTD.,150000,NSF
PURDUE UNIVERSITY,49999,NSF
UNIVERSITY OF CHICAGO  THE,20492,NSF
HAYWOOD COMMUNITY COLLEGE,193588,NSF
DGNSS SOLUTIONS  LLC,150000,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,441475,NSF
SOLID STATE CERAMICS  INC.,124990,NSF
UNIVERSITY OF ARIZONA,229861,NSF
GRIDBRIDGE  INC,149997,NSF
NOVARIALS CORPORATION,150000,NSF
CUTTING EDGE SUPERCONDUCTORS  INC.,149781,NSF
WILLIAM MARSH RICE UNIVERSITY,523959,NSF
NATIONAL ACADEMY OF SCIENCES,47148,NSF
UNIVERSITY OF PITTSBURGH THE,85747,NSF
UNIVERSITY OF UTAH  THE,609923,NSF
JOHNSON C. SMITH UNIVERSITY  INCORPORATED,616475,NSF
UNIVERSITY OF NEBRASKA,12000,NSF
RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK  THE,52995,NASA
TOYOTA TECHNOLOGICAL INSTITUTE AT CHICAGO,464136,NSF
NORTH CAROLINA STATE UNIVERSITY,326316,NSF
FLORIDA A & M UNIVERSITY,987000,NSF
UNIVERSITY OF KENTUCKY,169000,NSF
NORTH CAROLINA STATE UNIVERSITY,29575,NSF
UNIVERSITIES SPACE RESEARCH ASSOCIATION,291714.88,NASA
UNIVERSITIES SPACE RESEARCH ASSOCIATION,238384,NASA
UNIVERSITY OF MONTANA SYSTEM,189113,NSF
AGILEQR  INC.,150000,NSF
WASHINGTON STATE UNIVERSITY,10000,NSF
TRUSTEES OF TUFTS COLLEGE INC,202512,NSF
UNIVERSITIES SPACE RESEARCH ASSOCIATION,230401,NASA
UNIVERSITY OF CALIFORNIA  SANTA CRUZ,90819.79,NASA
TEXAS A&M ENGINEERING EXPERIMENT STATION,100000,NSF
UNIVERSITY OF TOLEDO  THE,300000,NSF
THE GEORGE WASHINGTON UNIVERSITY,411311,NSF
UNIVERSITY OF ALABAMA,441000,NSF
RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK  THE,200000,NSF
TEMPLE UNIVERSITY-OF THE COMMONWEALTH SYSTEM OF HIGHER EDUCATION,175000,NSF
UNIVERSITY OF CHICAGO  THE,200000,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,200000,NSF
MONTCLAIR STATE UNIVERSITY STUDENT GOVERNMENT ASSOCIATION SCHOLAR  THE,619575,NSF
UNIVERSITIES SPACE RESEARCH ASSOCIATION,15001,NASA
UNIVERSITIES SPACE RESEARCH ASSOCIATION,1,NASA
TEXAS TECH UNIVERSITY SYSTEM,60918,NSF
WASHINGTON STATE UNIVERSITY,639782,NSF
UNIVERSITIES SPACE RESEARCH ASSOCIATION,1,NASA
TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,36216,NASA
SOUTHERN ILLINOIS UNIVERSITY,16400,NASA
UNIVERSITIES SPACE RESEARCH ASSOCIATION,1,NASA
REGENTS OF THE UNIVERSITY OF COLORADO  THE,60000,NASA
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,250000,NSF
INVIEW TECHNOLOGY CORPORATION,149272,NSF
UTAH STATE UNIVERSITY,75000,NSF
SOUTH CAROLINA STATE UNIVERSITY,615850,NSF
UNIVERSITY OF SOUTH CAROLINA,601650,NSF
GEORGIA TECH RESEARCH CORPORATION,330000,NSF
UNIVERSITY OF TENNESSEE,611582,NSF
ASSOCIATION FOR COMPUTING MACHINERY  INC.,5100,NSF
TRUSTEES OF PRINCETON UNIVERSITY  THE,302378,NSF
NORTH CAROLINA AGRICULTURAL AND TECHNICAL STATE UNIVERSITY,400000,NSF
NORTHWESTERN UNIVERSITY,359409,NSF
UNIVERSITY OF IOWA  THE,263206,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,435000,NSF
KANSAS STATE UNIVERSITY,224492,NSF
UNIVERSITY OF ARKANSAS SYSTEM,5822,NSF
COLORADO STATE UNIVERSITY,200000,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,360000,NSF
TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,329000,NSF
UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER OF SAN ANTONIO,263926,NSF
GEORGIA TECH RESEARCH CORPORATION,30000,NSF
MORGAN STATE UNIVERSITY (INC),627101,NSF
CASE WESTERN RESERVE UNIVERSITY,40000,NSF
ENHANCED PLASMONICS  LLC,145520,NSF
SPENSA TECHNOLOGIES INC.,150000,NSF
OHIO STATE UNIVERSITY  THE,150000,NSF
PURDUE UNIVERSITY,150000,NSF
UNIVERSITY OF ILLINOIS,491196,NSF
,89000,NSF
LELAND STANFORD JUNIOR UNIVERSITY  THE,416160,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,127000,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,249997,NSF
CARNEGIE MELLON UNIVERSITY,10000,NSF
EVERETT COMMUNITY COLLEGE,303827,NSF
GORDON RESEARCH CONFERENCES INC,8000,NSF
NANOFOUNDRY  LLC,150000,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,21970,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,163315,NSF
UNIVERSITY OF OKLAHOMA,226939,NSF
UNIVERSITY OF FLORIDA,19154,NSF
TEXAS A&M ENGINEERING EXPERIMENT STATION,10000,NSF
AMERICAN MUSEUM OF NATURAL HISTORY  THE,20766,NSF
AMERICAN MUSEUM OF NATURAL HISTORY  THE,15527,NSF
MOUNT WACHUSETT COMMUNITY COLLEGE,642305,NSF
SETI INSTITUTE,103963,NASA
THE GEORGE WASHINGTON UNIVERSITY,126000,NSF
UNIVERSITY OF NOTRE DAME DU LAC,20000,NSF
PRASIDIUX LLC,149999,NSF
UNIVERSITY OF OREGON,18843,NSF
VERDANT NETWORKS  INC.,150000,NSF
INSTON INC,149268,NSF
,89000,NSF
UNIVERSITY OF WISCONSIN SYSTEM,224916,NSF
BARNARD COLLEGE (INC),71580,NSF
WOODS HOLE OCEANOGRAPHIC INSTITUTION,212502,NSF
FLORIDA INSTITUTE OF TECHNOLOGY  INC.,229763.48,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,230167,NSF
UNIVERSITY OF CALIFORNIA  IRVINE,178643,NSF
ARIZONA STATE UNIVERSITY,285090,NSF
BCL TECHNOLOGIES,150000,NSF
,89000,NSF
MICHIGAN STATE UNIVERSITY,249966,NSF
GEORGIA TECH RESEARCH CORPORATION,22000,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,216359.6,NSF
,89000,NSF
COOLCHIP TECHNOLOGIES  INC.,150000,NSF
,89000,NSF
THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,16349,NSF
UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,300000,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,110000,NSF
CORNELL UNIVERSITY  INC,417000,NSF
CORNELL UNIVERSITY  INC,20833,NSF
UNIVERSITY OF UTAH  THE,168431,NSF
UNIVERSITY OF FLORIDA,18979,NSF
UNIVERSITY OF FLORIDA,19360,NSF
RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK  THE,475693,NSF
THALCHEMY CORP,150000,NSF
THEISS RESEARCH,29361,NASA
UNIVERSITY OF NEW MEXICO,138000,NASA
OPTICAL SOCIETY OF AMERICA  INCORPORATED THE,5000,NASA
,89000,NSF
,89000,NSF
STREAMLINED EMBEDDED TECHNOLOGIES  LLC,149533,NSF
WINCHESTER TECHNOLOGIES,150000,NSF
THERMALLY TARGETED THERAPEUTICS  INCORPORATED,224881,NSF
WESTERN MICHIGAN UNIVERSITY,303000,NSF
ALPHASENSE  INC.,149999,NSF
BROWN UNIVERSITY IN PROVIDENCE IN STATE OF RI AND PROVIDENCE PLANTATIONS,198454,NSF
FLORIDA INTERNATIONAL UNIVERSITY,245000,NSF
AMERICAN CHEMICAL SOCIETY,249326,NSF
UNIVERSITY OF ILLINOIS,134356,NSF
,89000,NSF
SONOMA COUNTY COMMUNITY COLLEGE DISTRICT,200000,NSF
OHIO STATE UNIVERSITY  THE,283347,NSF
,89000,NSF
OREGON HEALTH & SCIENCE UNIVERSITY,20020,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA AT RIVERSIDE,560000,NSF
TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,132608,NSF
UNIVERSITY OF CHICAGO  THE,18039,NSF
UNIVERSITY OF TEXAS AT AUSTIN,723801,NSF
ENTREPRENEURIAL INNOVATION  LLC,150000,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,17492,NSF
YALE UNIVERSITY,408652,NSF
UNIVERSITY OF MAINE SYSTEM,199976,NSF
UNIVERSITY OF CALIFORNIA  DAVIS,10000,NSF
UNIVERSITY OF TEXAS AT AUSTIN,18939,NSF
FLORIDA INTERNATIONAL UNIVERSITY,146169,NSF
LELAND STANFORD JUNIOR UNIVERSITY  THE,19812,NSF
UNIVERSITY OF ILLINOIS,495242,NSF
AMERICAN MUSEUM OF NATURAL HISTORY  THE,20766,NSF
RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK  THE,307674,NSF
ROCHESTER INSTITUTE OF TECHNOLOGY (INC),99957,NSF
SANTA FE COLLEGE,200000,NSF
SAN DIEGO STATE UNIVERSTIY FOUNDATION,77470,NSF
SAINT LOUIS UNIVERSITY,19419,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,15201,NSF
UNIVERSITY OF WASHINGTON,20062,NSF
UNIVERSITY OF ILLINOIS,117849,NSF
UNIVERSITY OF ALABAMA,18866,NSF
NORTHWESTERN UNIVERSITY,250000,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,268226,NSF
NEW YORK UNIVERSITY,120000,NSF
RESEARCH FOUNDATION OF THE CITY UNIVERSITY OF NEW YORK,156668,NSF
KENTUCKY COMMUNITY AND TECHNICAL COLLEGE SYSTEM,1125680,NSF
RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK  THE,600000,NSF
CHATHAM UNIVERSITY,625701,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,160000,NSF
NORTH CAROLINA STATE UNIVERSITY,150000,NSF
UNIVERSITY OF CENTRAL FLORIDA,234234.39,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,5000,NSF
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,79921,NASA
UNIVERSITY OF CALIFORNIA  SANTA BARBARA,286072,NSF
HILLSBOROUGH COMMUNITY COLLEGE,439193,NSF
UNIVERSITY OF NOTRE DAME DU LAC,131449,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,166958,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,19965,NSF
TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,189200,NSF
AMHERST COLLEGE  TRUSTEES OF,133051,NSF
UNIVERSITY OF CALIFORNIA  DAVIS,110001,NSF
CONTRA COSTA COMMUNITY COLLEGE DISTRICT,56114,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,27632,NSF
CALIFORNIA STATE UNIVERSITY,27392,NSF
HOPE COLLEGE,27542,NSF
EMMANUEL COLLEGE,240086,NSF
NEW JERSEY INSTITUTE OF TECHNOLOGY,169997,NSF
YALE UNIVERSITY,115202,NSF
RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK  THE,197078,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,145992,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,200000,NSF
GORDON RESEARCH CONFERENCES INC,30000,NSF
UNIVERSITY OF UTAH  THE,180000,NSF
BROWN UNIVERSITY IN PROVIDENCE IN STATE OF RI AND PROVIDENCE PLANTATIONS,180000,NSF
TRIAD DIGITAL MEDIA  INC,150000,NSF
WICHITA STATE UNIVERSITY,120764,NSF
PELLET PRODUCTIONS INCORPORATED,297818,NSF
TEXAS A & M UNIVERSITY,58704,NASA
UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,340000,NSF
UNIVERSITY OF HAWAII SYSTEMS,315508,NSF
POLYTECHNIC INSTITUTE OF NEW YORK UNIVERSITY,156249,NSF
TRUSTEES OF PRINCETON UNIVERSITY  THE,148366,NSF
UNIVERSITY OF CALIFORNIA  SAN DIEGO,345516,NSF
YALE UNIVERSITY,109176,NSF
GADSDEN STATE COMMUNITY COLLEGE,685666,NSF
P-BLINC  CORP,150000,NSF
NORTHWESTERN UNIVERSITY,290000,NSF
QUAKEWRAP  INC.,150000,NSF
UNIVERSITY OF TEXAS AT DALLAS,267149.44,NSF
THE RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK,322999,NSF
RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK  THE,10000,NSF
UNIVERSITY OF WISCONSIN SYSTEM,119233,NSF
TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,25000,NSF
TRUSTEES OF PRINCETON UNIVERSITY  THE,157944,NSF
PORTLAND STATE UNIVERSITY,10000,NSF
UNIVERSITY OF CALIFORNIA  IRVINE,454877,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,157700,NSF
UNIVERSITY OF ARKANSAS SYSTEM,24740,NSF
HAGERSTOWN COMMUNITY COLLEGE,629192,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,83371,NSF
TRUSTEES OF BOSTON UNIVERSITY,109448,NSF
EIGENCHEM TECHNOLOGIES INC.,148135,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,120000,NSF
MARICOPA COUNTY COMMUNITY COLLEGE DISTRICT,460343,NSF
TEXAS ENGINEERING EXPERIMENT STATION,494230,NSF
3DERM SYSTEMS,180000,NSF
UNIVERSITY OF TEXAS AT AUSTIN,270806.28,NSF
BOSS MEDICAL  INC.,180000,NSF
LEHIGH UNIVERSITY,238669,NSF
UNIVERSITY OF HAWAII SYSTEMS,186545,NSF
ARIZONA MAGNETIC RESONANCE RESEARCH  INC,149960,NSF
WASHINGTON STATE UNIVERSITY,660158,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,64000,NSF
NANOMATERIAL INNOVATION LTD,150000,NSF
OCCIDENTAL COLLEGE,212271,NSF
UNIVERSITY OF ARIZONA,38981,NASA
VITATHREADS  LLC,149477,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,113395,NSF
UNIVERSITY OF ROCHESTER,159729,NSF
SYRACUSE UNIVERSITY,206000,NSF
UNIVERSITY OF MASSACHUSETTS,333996,NSF
DREXEL UNIVERSITY,175000,NSF
RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK  THE,640000,NSF
UNIVERSITY OF TOLEDO  THE,162000,NSF
WILLIAM MARSH RICE UNIVERSITY,104297,NSF
,260750,NSF
,209000,NSF
GEORGIA TECH RESEARCH CORPORATION,85750.23,NSF
,209000,NSF
,140000,NSF
,140000,NSF
IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,19240,NSF
UNIVERSITY OF MAINE SYSTEM,146614,NSF
WILLIAM MARSH RICE UNIVERSITY,149858,NSF
BROWN UNIVERSITY IN PROVIDENCE IN STATE OF RI AND PROVIDENCE PLANTATIONS,160000,NSF
UNIVERSITY OF FLORIDA,83184,NSF
TRIAD DIGITAL MEDIA  INC,150000,NSF
UNIVERSITY OF GEORGIA RESEARCH FOUNDATION  INC.,192852,NSF
UNIVERSITIES SPACE RESEARCH ASSOCIATION,82087,NASA
HUMBOLDT STATE UNIVERSITY SPONSORED PROGRAMS FOUNDATION,103132,NSF
,140000,NSF
TRUSTEES OF BOSTON UNIVERSITY,348922,NSF
ZSX MEDICAL,150000,NSF
CORE QUANTUM TECHNOLOGIES  INC.,150000,NSF
TRUSTEES OF DARTMOUTH COLLEGE,185000,NSF
,140000,NSF
DYNEPIC,150000,NSF
PRIVO TECHNOLOGIES  LLC,149946,NSF
YAINAX MEDICAL  LLC,150000,NSF
DIGITAL WORLD BIOLOGY,150000,NSF
TEXAS ENGINEERING EXPERIMENT STATION,299325,NSF
SPARKTING,150000,NSF
TRUSTEES OF DARTMOUTH COLLEGE,105004,NSF
,140000,NSF
,140000,NSF
UNIVERSITY OF WASHINGTON,299036,NSF
UNIVERSITY OF ILLINOIS,160000,NSF
VANDERBILT UNIVERSITY  THE,175388,NSF
UNIVERSITY OF CHICAGO  THE,80000,NSF
UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,174351,NSF
SK INFRARED  LLC,149948,NSF
ENCLAVIX  LLC,150000,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,305000,NSF
CYTEX THERAPEUTICS INC,149993,NSF
CLEMSON UNIVERSITY,299250,NSF
UNIVERSITY OF DELAWARE,241310,NSF
UNIVERSITY OF TEXAS AT BROWNSVILLE,350486,NSF
YUKON RIVER INTER-TRIBAL WATERSHED COUNCIL,44131,NSF
,140000,NSF
UNIVERSITY OF SOUTH FLORIDA,320001,NSF
NANOFIBER SOLUTIONS  LLC,150000,NSF
BLANK SLATE SYSTEMS LLC,150000,NSF
DREXEL UNIVERSITY,122000,NSF
UHL II  LLC,149927,NSF
QUICK-MED TECHNOLOGIES  INC.,150000,NSF
WOODS HOLE RESEARCH CENTER  INC.  THE,370883,NSF
UNIVERSITY OF ALABAMA,353830,NSF
CLEMSON UNIVERSITY,167078,NSF
,140000,NSF
COLGATE UNIVERSITY,96039,NSF
PACE UNIVERSITY,180272,NSF
MJ3 INDUSTRIES  LLC,150000,NSF
UNIVERSITY OF VERMONT & STATE AGRICULTURAL COLLEGE,146689,NSF
TRUSTEES OF INDIANA UNIVERSITY,114336,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,21970,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,63812,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,334000,NSF
UNIVERSITY OF FLORIDA,358349,NSF
UNIVERSITY OF MARYLAND,99826,NSF
WOODS HOLE OCEANOGRAPHIC INSTITUTION,88588,NASA
PLANETARY SCIENCE INSTITUTE,78759,NASA
LELAND STANFORD JUNIOR UNIVERSITY  THE,44617,NASA
UNIVERSITY OF NOTRE DAME DU LAC,407445,NSF
UNIVERSITY OF NOTRE DAME DU LAC,19860,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,15000,NSF
UNIVERSITIES SPACE RESEARCH ASSOCIATION,1311035,NASA
COLORADO STATE UNIVERSITY,159965,NSF
COLORADO COLLEGE  THE,374725,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,302366,NSF
BRANDEIS UNIVERSITY,220001,NSF
MARINE BIOLOGICAL LABORATORY  THE,50000,NSF
UNIVERSITY OF CALIFORNIA  LOS ANGELES,156308,NASA
IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY,200000,NSF
UNIVERSITY OF FLORIDA,320729,NSF
CORNELL UNIVERSITY  INC,20024,NSF
UNIVERSITY OF TEXAS AT AUSTIN,6820,NSF
CARNEGIE INSTITUTION OF WASHINGTON,1317410,NSF
TRUSTEES OF BOSTON UNIVERSITY,12000,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,197206,NSF
CORNELL UNIVERSITY  INC,360433,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,30483.19,NSF
GEORGIA TECH RESEARCH CORPORATION,67936,NASA
UNIVERSITY OF MARYLAND,558002,NASA
UNIVERSITY OF UTAH  THE,50000,NASA
SOUTH DAKOTA STATE UNIVERSITY,496771,NASA
OHIO STATE UNIVERSITY  THE,138653,NSF
UNIVERSITY OF NEW MEXICO,19570,NSF
VILLANOVA UNIVERSITY IN THE STATE OF PENNSYLVANIA,15000,NSF
UNIVERSITY OF CALIFORNIA  DAVIS,232000,NSF
CASE WESTERN RESERVE UNIVERSITY,260209,NSF
ST. OLAF COLLEGE,175000,NSF
WASHINGTON UNIVERSITY  THE,217000,NSF
UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,60000,NSF
KECK GRADUATE INSTITUTE OF APPLIED LIFE SCIENCES,173260,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,30000,NSF
UNIVERSITY OF TEXAS AT ARLINGTON,10000,NSF
CARNEGIE MELLON UNIVERSITY,40000,NSF
TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,188227,NSF
UNIVERSITY OF RHODE ISLAND,393278,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,13973,NSF
FLORIDA INTERNATIONAL UNIVERSITY,15294,NSF
TRUSTEES OF INDIANA UNIVERSITY,205000,NSF
BOSTON COLLEGE  TRUSTEES OF,191514,NSF
MICHIGAN STATE UNIVERSITY,360000,NSF
OHIO STATE UNIVERSITY  THE,142338,NSF
THE GEORGE WASHINGTON UNIVERSITY,400000,NSF
ROCHESTER INSTITUTE OF TECHNOLOGY (INC),324991,NSF
TRUSTEES OF BOSTON UNIVERSITY,130939,NSF
UNIVERSITY OF TEXAS AT ARLINGTON,352982,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,223916,NSF
UNIVERISTY OF MISSISSIPPI MEDICAL CENTER,15000,NSF
UNIVERSITY OF NEVADA  RENO,341541,NSF
UNIVERSITY OF WASHINGTON,72879,NSF
INFINITY PHYSICS,149723,NSF
GEORGIA TECH RESEARCH CORPORATION,289417,NSF
UNIVERSITY OF TEXAS AT DALLAS,50000,NSF
UNIVERSITY OF ILLINOIS,200000,NSF
NORTHWESTERN UNIVERSITY,99994,NSF
UNIVERSITY OF DELAWARE,4000000,NSF
ROCHESTER INSTITUTE OF TECHNOLOGY (INC),129623,NSF
MINNESOTA STATE COLLGES & UNIV,299937,NSF
SOUTH PUGET SOUND COMMUNITY COLLEGE,200000,NSF
ZYNNOVATION LLC,150000,NSF
DUQUESNE UNIVERSITY OF THE HOLY SPIRIT,617850,NSF
UNIVERSITY OF ARIZONA,98866,NASA
REGENTS OF THE UNIVERSITY OF CALIFORNIA  THE,24976,NASA
AERO INSTITUTE,1399915.9,NASA
,207000,NSF
WEBER STATE UNIVERSITY,183336,NSF
CAL POLY POMONA FOUNDATION INC,45288,NSF
CALIFORNIA STATE UNIVERSITY  FULLERTON,126000,NSF
GEORGIA TECH RESEARCH CORPORATION,94299,NSF
NORTHEASTERN UNIVERSITY,570301,NSF
TRUSTEES OF INDIANA UNIVERSITY,78538,NSF
GEORGETOWN UNIVERSITY (THE),128437,NSF
,207000,NSF
,138000,NSF
,138000,NSF
,276000,NSF
,207000,NSF
,207000,NSF
,258750,NSF
UNIVERSITY OF FLORIDA,130000,NSF
EASTERN WASHINGTON UNIVERSITY,120000,NSF
WAYNE STATE UNIVERSITY (INC),315215,NSF
CORNELL UNIVERSITY  INC,20081,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,155000,NSF
UNIVERSITY OF CONNECTICUT,89728,NSF
UNIVERSITY OF MARYLAND,50000,NSF
UNIVERSITY OF HAWAII SYSTEMS,50000,NSF
UNIVERSITY OF SOUTHERN CALIFORNIA,65000,NSF
MICHIGAN STATE UNIVERSITY,50000,NSF
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,19997,NASA
MEDICAL UNIVERSITY OF SOUTH CAROLINA,100000,NASA
RUTGERS  THE STATE UNIVERSITY OF NEW JERSEY,376735,NSF
UNIVERSITY OF UTAH  THE,50000,NASA
UNIVERSITY OF ALASKA FAIRBANKS,80000,NASA
AMBIHARV INC.,149992,NSF
BRIGHAM YOUNG UNIVERSITY,37795,NSF
NBE TECHNOLOGIES  LLC,150000,NSF
UNIVERSITY OF WASHINGTON,49098,NSF
UNIVERSITY OF ALABAMA AT BIRMINGHAM,117144,NSF
UNIVERSITY OF MAINE SYSTEM,185068,NSF
COE COLLEGE,97010,NSF
RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,255095,NSF
UNIVERSITY OF IOWA  THE,218675,NSF
EMBRY-RIDDLE AERONAUTICAL UNIVERSITY INC,126027,NSF
MONTCLAIR STATE UNIVERSITY STUDENT GOVERNMENT ASSOCIATION SCHOLAR  THE,126000,NSF
UNIVERSITY OF WASHINGTON,244575,NSF
THE VANDERBILT UNIVERSITY,17400,NSF
UNIVERSITY OF MASSACHUSETTS,77570,NSF
UNIVERSITY OF TEXAS AT AUSTIN,26467,NSF
UNIVERSITY OF TEXAS AT AUSTIN,327965.38,NSF
UNIVERSITY OF ILLINOIS,10000,NSF
VIRGINIA POLYTECHNIC INSTITUTE & STATE UNIVERSITY,353091,NSF
ROCHESTER INSTITUTE OF TECHNOLOGY (INC),34240,NSF
HARVARD COLLEGE  PRESIDENT & FELLOWS OF,11819,NSF
CHAPMAN UNIVERSITY,50303,NASA
MANUFACTURING ADVOCACY & GROWTH NETWORK INC.,489995.66,NASA
GEORGIA TECH RESEARCH CORPORATION,68000,NSF
PARTOE  INC,148971,NSF
CORNELL UNIVERSITY  INC,103804,NASA
UNIVERSITY OF OKLAHOMA,32269.83,NSF
NATIONAL ACADEMY OF SCIENCES,220000,NSF
PENNSYLVANIA STATE UNIVERSITY  THE,18950,NSF
UNIVERSITY OF OKLAHOMA,117073,NASA
RESEARCH FOUNDATION OF STATE UNIVERSITY OF NEW YORK  THE,124662,NSF
GEORGETOWN UNIVERSITY (THE),450000,NSF
AUBURN UNIVERSITY,599974,NSF
RUTGERS  THE STATE UNIVERSITY OF NEW JERSEY,274473,NSF
RUTGERS  THE STATE UNIVERSITY OF NEW JERSEY,158781,NSF
UNIVERSITY OF IOWA  THE,168583,NSF
NORTHWESTERN UNIVERSITY,300000,NSF
UNIVERSITY OF CALIFORNIA  DAVIS,646300,NSF
REGENTS OF THE UNIVERSITY OF MINNESOTA,160000,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,15842,NSF
REGENTS OF THE UNIVERSITY OF MICHIGAN,20215,NSF
GEORGETOWN UNIVERSITY (THE),170000,NSF
REGENTS OF THE UNIVERSITY OF COLORADO  THE,230272,NSF
TRUSTEES OF DARTMOUTH COLLEGE,219997,NSF
UNIVERSITY OF FLORIDA,471002,NSF
UNIVERSITY OF CONNECTICUT,12000,NSF
SPACE FRONTIER FOUNDATION,150000,NASA
AUBURN UNIVERSITY,63493,NASA
UNIVERSITY OF WISCONSIN SYSTEM,58284,NASA
REGENTS OF THE UNIVERSITY OF COLORADO  THE,266661,NASA
UNIVERSITY OF ALASKA FAIRBANKS,40000,NASA
PENNSYLVANIA STATE UNIVERSITY  THE,192978,NASA
SRI INTERNATIONAL,179998,NSF
MICHIGAN STATE UNIVERSITY,56261,NSF
UNIVERSITY OF CALIFORNIA  SANTA CRUZ,19760,NSF
UNIVERSITY OF TEXAS AT ARLINGTON,169177,NSF
UNIVERSITY OF MARYLAND CENTER FOR ENVIRONMENTAL SCIENCE,19565,NSF
JOHNS HOPKINS UNIVERSITY  THE,150066,NSF
UNIVERSITY OF CALIFORNIA  DAVIS,20020,NSF
UNIVERSITY OF SOUTH CAROLINA,14756,NSF
UTAH STATE UNIVERSITY,454093,NSF
UNIVERSITY OF CALIFORNIA MERCED,20063,NSF
